Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage,Open Contender,Group D,9,Single game,Ultra Instinct,RCD Aces of Dresda,RCD Aces of Dresda,13,21,,,,,Florian Dibold,Maher Saadeddin,Nico Bellmann,Madalin Popa
Group Stage,Open Contender,Group D,9,Single game,Gilmore/Pang,RS The Left Handed,Gilmore/Pang,21,15,,,,,Michael Pang,Patrik Gilmore,Krzysztof Kuzak,Mateusz Hofman
Group Stage,Open Contender,Group A,10,Single game,Future Sternschnuppen,Aerials,Future Sternschnuppen,21,14,,,,,Daniela Kadlec,Nelson Dziruni,Marko Barbir,Paul Weber
Group Stage,Open Contender,Group A,10,Single game,RCD Timi & Tommy,WS Crys,RCD Timi & Tommy,21,17,,,,,Benjamin Hübner,Fabian Huth,Jakub Kusztal,Mateusz Kusztal
Group Stage,Open Contender,Group B,10,Single game,get scared,Savvy Smashers,get scared,21,15,,,,,Yannick Robert,Matteo Molli,Lucian Cimpian,Ciprian Bizdideanu
Group Stage,Open Contender,Group B,10,Single game,King's Choice,WS HUBERTUS ZG,WS HUBERTUS ZG,15,21,,,,,Jonty Park,Alex Capp,Franek Ebert,Piotr Jordan
Group Stage,Open Contender,Group C,10,Single game,Better at 3v3,VASTA,Better at 3v3,21,16,,,,,Fabian Hagen,Jim Buhler,Janek Dudzik,Max Łochowski
Group Stage,Open Contender,Group C,10,Single game,Taipei Typhoon 🦊🎡,Droootttem do okkka,Droootttem do okkka,14,21,,,,,Stefan Weiner,Igor Jottrand,Sebi Mezzey,Marek Szymański
Group Stage,Open Contender,Group D,10,Single game,Asylum,Ultra Instinct,Asylum,21,16,,,,,Pol Loutsch,David Leidenfrost,Florian Dibold,Maher Saadeddin
Group Stage,Open Contender,Group D,10,Single game,RCD Aces of Dresda,Gilmore/Pang,RCD Aces of Dresda,21,14,,,,,Nico Bellmann,Madalin Popa,Michael Pang,Patrik Gilmore
Bracket Stage,Open Contender,Bracket A,Round of 32,Single game,VASTA,[RS/RA] The Game,VASTA,2,0,,,,,Janek Dudzik,Max Łochowski,Olga Wachowiec,Robin Laclare
Bracket Stage,Open Contender,Bracket A,Round of 32,Single game,Gilmore/Pang,RS The Left Handed,Gilmore/Pang,2,0,,,,,Michael Pang,Patrik Gilmore,Krzysztof Kuzak,Mateusz Hofman
Bracket Stage,Open Contender,Bracket A,Round of 32,Single game,Fancy Falko and naughty Niclas,WS Crys,WS Crys,11,15,,,,,Falko Döbelt,Niclas Deuse,Jakub Kusztal,Mateusz Kusztal
Bracket Stage,Open Contender,Bracket A,Round of 32,Single game,Aerials,Taipei Typhoon 🦊🎡,Aerials,2,0,,,,,Marko Barbir,Paul Weber,Stefan Weiner,Igor Jottrand
