Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Team A - Player 1,Team A - Player 2,Team B - Player 1,Team B - Player 2
Group Stage 1,Open,Group A,2,Single game,🤜🏻We Love Handjobs🤛🏻,TaberPAPIS,🤜🏻We Love Handjobs🤛🏻,15,13,,,,,Joker SG,Gabriel Luna Soriano,Ivan Alejos García,Miguel Alvarez Pablos
Group Stage 1,Open,Group A,2,Single game,Que alguien apague la calefacción,El Camarote,Que alguien apague la calefacción,15,11,,,,,Ugo de Checchi,David Diaz Ruiz,Victor Jofre,Víctor Caleya
Group Stage 1,Open,Group B,2,Single game,Cheesy Cheese,Carambolas,Cheesy Cheese,15,5,,,,,Marcos Bermudez Muratel,Guillermo Cuesta Fuentes,Alvaro de Diego Diez,Oscar llano jimenez
Group Stage 1,Open,Group B,2,Single game,Best team on ice,Ebanistería Pérez,Best team on ice,15,2,,,,,Tabriz Popatia,Topias Zein,Iván Gómez,David Pérez
Group Stage 1,Open,Group C,2,Single game,Egea knocks,Los Cutermarans,Egea knocks,15,9,,,,,Manuel Egea Rodenas,David Egea,Bernardo Maya,Chris Arroyo
Group Stage 1,Open,Group C,2,Single game,Roundnet Club Gachupines,Spikroquetas,Roundnet Club Gachupines,15,9,,,,,Paul Volle,Gerardo Goar,Ben Serota,MIGUEL ROA RUIZ
Group Stage 1,Open,Group D,2,Single game,[ESP] Bermejo/Forschner,🚁 Palicóptero 🚁,[ESP] Bermejo/Forschner,15,7,,,,,Matias Bermejo Pasetti,Erik Borja Forschner Mitre,Sadegh Imani,Gerard Sardà
Group Stage 1,Open,Group D,2,Single game,Netflix and Spike,Arganzuela Rules,Netflix and Spike,15,10,,,,,Manuel Bustelo,Kike Merino Arribas,Diego De La Fuente,Fabian Gimenez Almansa
Group Stage 1,Open,Group A,3,Single game,Mark Attack,Que alguien apague la calefacción,Mark Attack,15,2,,,,,Marcos Campos,Marco Navío Ruiz,Ugo de Checchi,David Diaz Ruiz
Group Stage 1,Open,Group A,3,Single game,🤜🏻We Love Handjobs🤛🏻,El Camarote,🤜🏻We Love Handjobs🤛🏻,15,6,,,,,Joker SG,Gabriel Luna Soriano,Victor Jofre,Víctor Caleya
Group Stage 1,Open,Group A,3,Single game,TaberPAPIS,Htz Rules,TaberPAPIS,15,11,,,,,Ivan Alejos García,Miguel Alvarez Pablos,Marcos Nieto (Rony Macarrony),Jesús Molina
Group Stage 1,Open,Group B,3,Single game,Cheesy Cheese,Best team on ice,Cheesy Cheese,15,12,,,,,Marcos Bermudez Muratel,Guillermo Cuesta Fuentes,Tabriz Popatia,Topias Zein
Group Stage 1,Open,Group B,3,Single game,Ventipico,Ebanistería Pérez,Ventipico,15,4,,,,,Christopher Behrmann,Alejandro Rodríguez Soldevila (Álex),Iván Gómez,David Pérez
Group Stage 1,Open,Group C,3,Single game,Egea knocks,Roundnet Club Gachupines,Egea knocks,15,11,,,,,Manuel Egea Rodenas,David Egea,Paul Volle,Gerardo Goar
Group Stage 1,Open,Group C,3,Single game,Roundnet Molins,Spikroquetas,Roundnet Molins,15,5,,,,,Xavi Fermoso,Ernest Cardona Plantada,Ben Serota,MIGUEL ROA RUIZ
Group Stage 1,Open,Group D,3,Single game,[ESP] Bermejo/Forschner,Netflix and Spike,[ESP] Bermejo/Forschner,15,10,,,,,Matias Bermejo Pasetti,Erik Borja Forschner Mitre,Manuel Bustelo,Kike Merino Arribas
Group Stage 1,Open,Group D,3,Single game,CAT - Gonzalez/Garcia,Arganzuela Rules,CAT - Gonzalez/Garcia,15,7,,,,,Oriol Gonzalez,Tavo Garcia,Diego De La Fuente,Fabian Gimenez Almansa
Group Stage 1,Open,Group A,4,Single game,Mark Attack,TaberPAPIS,Mark Attack,15,12,,,,,Marcos Campos,Marco Navío Ruiz,Ivan Alejos García,Miguel Alvarez Pablos
Group Stage 1,Open,Group A,4,Single game,🤜🏻We Love Handjobs🤛🏻,Que alguien apague la calefacción,🤜🏻We Love Handjobs🤛🏻,15,7,,,,,Joker SG,Gabriel Luna Soriano,Ugo de Checchi,David Diaz Ruiz
Group Stage 1,Open,Group A,4,Single game,Htz Rules,El Camarote,Htz Rules,15,9,,,,,Marcos Nieto (Rony Macarrony),Jesús Molina,Victor Jofre,Víctor Caleya
Group Stage 1,Open,Group B,4,Single game,Ventipico,Best team on ice,Ventipico,15,12,,,,,Christopher Behrmann,Alejandro Rodríguez Soldevila (Álex),Tabriz Popatia,Topias Zein
Group Stage 1,Open,Group B,4,Single game,Carambolas,Ebanistería Pérez,Carambolas,15,7,,,,,Alvaro de Diego Diez,Oscar llano jimenez,Iván Gómez,David Pérez
Group Stage 1,Open,Group C,4,Single game,Roundnet Molins,Roundnet Club Gachupines,Roundnet Molins,15,9,,,,,Xavi Fermoso,Ernest Cardona Plantada,Paul Volle,Gerardo Goar
Group Stage 1,Open,Group C,4,Single game,Los Cutermarans,Spikroquetas,Los Cutermarans,15,10,,,,,Bernardo Maya,Chris Arroyo,Ben Serota,MIGUEL ROA RUIZ
Group Stage 1,Open,Group D,4,Single game,CAT - Gonzalez/Garcia,Netflix and Spike,CAT - Gonzalez/Garcia,15,13,,,,,Oriol Gonzalez,Tavo Garcia,Manuel Bustelo,Kike Merino Arribas
Group Stage 1,Open,Group D,4,Single game,🚁 Palicóptero 🚁,Arganzuela Rules,🚁 Palicóptero 🚁,15,10,,,,,Sadegh Imani,Gerard Sardà,Diego De La Fuente,Fabian Gimenez Almansa
Group Stage 1,Open,Group A,5,Single game,Mark Attack,🤜🏻We Love Handjobs🤛🏻,Mark Attack,15,8,,,,,Marcos Campos,Marco Navío Ruiz,Joker SG,Gabriel Luna Soriano
Group Stage 1,Open,Group A,5,Single game,TaberPAPIS,El Camarote,TaberPAPIS,15,6,,,,,Ivan Alejos García,Miguel Alvarez Pablos,Victor Jofre,Víctor Caleya
Group Stage 1,Open,Group A,5,Single game,Que alguien apague la calefacción,Htz Rules,Htz Rules,10,15,,,,,Ugo de Checchi,David Diaz Ruiz,Marcos Nieto (Rony Macarrony),Jesús Molina
Group Stage 1,Open,Group B,5,Single game,Cheesy Cheese,Ventipico,Cheesy Cheese,15,5,,,,,Marcos Bermudez Muratel,Guillermo Cuesta Fuentes,Christopher Behrmann,Alejandro Rodríguez Soldevila (Álex)
Group Stage 1,Open,Group B,5,Single game,Best team on ice,Carambolas,Best team on ice,15,7,,,,,Tabriz Popatia,Topias Zein,Alvaro de Diego Diez,Oscar llano jimenez
Group Stage 1,Open,Group C,5,Single game,Egea knocks,Roundnet Molins,Roundnet Molins,13,15,,,,,Manuel Egea Rodenas,David Egea,Xavi Fermoso,Ernest Cardona Plantada
Group Stage 1,Open,Group C,5,Single game,Roundnet Club Gachupines,Los Cutermarans,Roundnet Club Gachupines,15,6,,,,,Paul Volle,Gerardo Goar,Bernardo Maya,Chris Arroyo
Group Stage 1,Open,Group D,5,Single game,[ESP] Bermejo/Forschner,CAT - Gonzalez/Garcia,CAT - Gonzalez/Garcia,13,15,,,,,Matias Bermejo Pasetti,Erik Borja Forschner Mitre,Oriol Gonzalez,Tavo Garcia
Group Stage 1,Open,Group D,5,Single game,Netflix and Spike,🚁 Palicóptero 🚁,Netflix and Spike,15,12,,,,,Manuel Bustelo,Kike Merino Arribas,Sadegh Imani,Gerard Sardà
Group Stage 2,Open,Group A,1,Single game,Mark Attack,Netflix and Spike,Mark Attack,21,11,,,,,Marcos Campos,Marco Navío Ruiz,Manuel Bustelo,Kike Merino Arribas
Group Stage 2,Open,Group A,1,Single game,Egea knocks,[ESP] Bermejo/Forschner,[ESP] Bermejo/Forschner,19,21,,,,,Manuel Egea Rodenas,David Egea,Matias Bermejo Pasetti,Erik Borja Forschner Mitre
Group Stage 2,Open,Group B,1,Single game,Cheesy Cheese,Roundnet Club Gachupines,Cheesy Cheese,21,13,,,,,Marcos Bermudez Muratel,Guillermo Cuesta Fuentes,Paul Volle,Gerardo Goar
